left_len,right_len,total_empty,n,first,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos
10,14,24,25,10,14,0,2,6,6,0,2,2
10,14,24,25,10,14,0,2,7,6,1,2,1
10,14,24,25,10,14,0,2,8,5,1,2,2
10,14,24,25,10,14,0,2,9,4,1,2,1
10,14,24,25,10,14,0,2,10,3,1,2,1
10,14,24,25,10,14,0,2,11,10,0,1,2
10,14,24,25,10,14,0,2,12,10,0,1,2
10,15,25,26,10,10,0,2,1,8,1,2,1
10,15,25,26,10,10,0,2,2,7,1,2,2
10,15,25,26,10,10,0,2,3,6,1,2,1
10,15,25,26,10,10,0,2,4,4,0,2,2
10,15,25,26,10,10,0,2,5,4,1,2,1
10,15,25,26,10,10,0,2,6,3,1,2,1
10,15,25,26,10,10,0,2,7,7,0,2,2
10,15,25,26,10,10,0,2,8,8,0,2,2
10,15,25,26,10,15,0,2,1,10,0,1,1
10,15,25,26,10,15,0,2,2,10,0,1,1
10,15,25,26,10,15,0,2,3,10,0,1,2
10,15,25,26,10,15,0,2,4,4,0,2,2
10,15,25,26,10,15,0,2,5,5,0,2,2
10,15,25,26,10,15,0,2,6,6,0,2,1
10,15,25,26,10,15,0,2,7,7,0,2,1
10,15,25,26,10,15,0,2,8,6,1,2,1
10,15,25,26,10,15,0,2,9,5,1,2,2
10,15,25,26,10,15,0,2,10,4,1,2,1
10,15,25,26,10,15,0,2,11,3,1,2,1
10,15,25,26,10,15,0,2,12,10,0,1,2
10,15,25,26,10,15,0,2,13,10,0,1,2
10,16,26,27,10,10,0,2,1,8,1,2,1
10,16,26,27,10,10,0,2,2,7,1,2,2
10,16,26,27,10,10,0,2,3,6,1,2,1
10,16,26,27,10,10,0,2,4,4,0,2,2
10,16,26,27,10,10,0,2,5,4,1,2,2
10,16,26,27,10,10,0,2,6,3,1,2,1
10,16,26,27,10,10,0,2,7,7,0,2,2
10,16,26,27,10,10,0,2,8,8,0,2,2
10,16,26,27,10,16,0,2,1,10,0,1,1
10,16,26,27,10,16,0,2,2,10,0,1,2
10,16,26,27,10,16,0,2,3,10,0,1,2
10,16,26,27,10,16,0,2,4,4,0,2,2
10,16,26,27,10,16,0,2,5,5,0,2,2
10,16,26,27,10,16,0,2,6,6,0,2,2
10,16,26,27,10,16,0,2,7,7,0,2,2
10,16,26,27,10,16,0,2,8,7,1,2,2
10,16,26,27,10,16,0,2,9,6,1,2,2
10,16,26,27,10,16,0,2,10,5,1,2,2
10,16,26,27,10,16,0,2,11,4,1,2,2
10,16,26,27,10,16,0,2,12,10,0,1,2
10,16,26,27,10,16,0,2,13,10,0,1,2
10,16,26,27,10,16,0,2,14,10,0,1,1
10,17,27,28,10,10,0,2,1,8,1,2,1
10,17,27,28,10,10,0,2,2,7,1,2,2
10,17,27,28,10,10,0,2,3,3,0,2,1
10,17,27,28,10,10,0,2,4,4,0,2,2
10,17,27,28,10,10,0,2,5,4,1,2,1
10,17,27,28,10,10,0,2,6,3,1,2,1
10,17,27,28,10,10,0,2,7,7,0,2,2
10,17,27,28,10,10,0,2,8,8,0,2,1
10,17,27,28,10,17,0,2,1,10,0,1,1
10,17,27,28,10,17,0,2,2,10,0,1,1
10,17,27,28,10,17,0,2,3,10,0,1,1
10,17,27,28,10,17,0,2,4,4,0,2,2
10,17,27,28,10,17,0,2,5,5,0,2,2
10,17,27,28,10,17,0,2,6,6,0,2,2
10,17,27,28,10,17,0,2,7,7,0,2,2
10,17,27,28,10,17,0,2,8,8,0,2,2
10,17,27,28,10,17,0,2,9,7,1,2,1
10,17,27,28,10,17,0,2,10,6,1,2,2
10,17,27,28,10,17,0,2,11,5,1,2,1
10,17,27,28,10,17,0,2,12,4,1,2,1
10,17,27,28,10,17,0,2,13,10,0,1,2
10,17,27,28,10,17,0,2,14,10,0,1,1
10,17,27,28,10,17,0,2,15,10,0,1,2
10,18,28,29,10,10,0,2,1,8,1,2,0
10,18,28,29,10,10,0,2,2,7,1,2,2
10,18,28,29,10,10,0,2,3,6,1,2,1
10,18,28,29,10,10,0,2,4,4,0,2,2
10,18,28,29,10,10,0,2,5,4,1,2,2
10,18,28,29,10,10,0,2,6,3,1,2,1
10,18,28,29,10,10,0,2,7,7,0,2,2
10,18,28,29,10,10,0,2,8,8,0,2,2
10,18,28,29,10,18,0,2,1,10,0,1,1
10,18,28,29,10,18,0,2,2,10,0,1,2
10,18,28,29,10,18,0,2,3,10,0,1,1
10,18,28,29,10,18,0,2,4,4,0,2,2
10,18,28,29,10,18,0,2,5,5,0,2,2
10,18,28,29,10,18,0,2,6,6,0,2,2
10,18,28,29,10,18,0,2,7,7,0,2,2
10,18,28,29,10,18,0,2,8,8,0,2,2
10,18,28,29,10,18,0,2,9,8,1,2,2
10,18,28,29,10,18,0,2,10,7,1,2,3
10,18,28,29,10,18,0,2,11,6,1,2,2
10,18,28,29,10,18,0,2,12,5,1,2,1
10,18,28,29,10,18,0,2,13,10,0,1,2
10,18,28,29,10,18,0,2,14,10,0,1,1
10,18,28,29,10,18,0,2,15,10,0,1,2
10,18,28,29,10,18,0,2,16,10,0,1,2
10,19,29,30,10,10,0,2,1,8,1,2,1
10,19,29,30,10,10,0,2,2,7,1,2,2
10,19,29,30,10,10,0,2,3,6,1,2,1
10,19,29,30,10,10,0,2,4,4,0,2,2
10,19,29,30,10,10,0,2,5,4,1,2,1
10,19,29,30,10,10,0,2,6,3,1,2,1
10,19,29,30,10,10,0,2,7,7,0,2,2
10,19,29,30,10,10,0,2,8,8,0,2,2
10,19,29,30,10,19,0,2,1,10,0,1,1
10,19,29,30,10,19,0,2,2,10,0,1,1
10,19,29,30,10,19,0,2,3,3,0,2,1
10,19,29,30,10,19,0,2,4,4,0,2,2
10,19,29,30,10,19,0,2,5,5,0,2,2
10,19,29,30,10,19,0,2,6,6,0,2,1
10,19,29,30,10,19,0,2,7,7,0,2,2
10,19,29,30,10,19,0,2,8,8,0,2,1
10,19,29,30,10,19,0,2,9,9,0,2,1
10,19,29,30,10,19,0,2,10,8,1,2,1
10,19,29,30,10,19,0,2,11,7,1,2,2
10,19,29,30,10,19,0,2,12,6,1,2,1
10,19,29,30,10,19,0,2,13,5,1,2,1
10,19,29,30,10,19,0,2,14,4,1,2,1
10,19,29,30,10,19,0,2,15,3,1,2,1
10,19,29,30,10,19,0,2,16,10,0,1,2
10,19,29,30,10,19,0,2,17,10,0,1,2
10,20,30,31,10,10,0,2,1,8,1,2,1
10,20,30,31,10,10,0,2,2,7,1,2,1
10,20,30,31,10,10,0,2,3,6,1,2,1
10,20,30,31,10,10,0,2,4,4,0,2,2
10,20,30,31,10,10,0,2,5,4,1,2,2
10,20,30,31,10,10,0,2,6,3,1,2,1
10,20,30,31,10,10,0,2,7,7,0,2,2
10,20,30,31,10,10,0,2,8,8,0,2,2
10,20,30,31,10,20,0,2,1,10,0,1,1
10,20,30,31,10,20,0,2,2,10,0,1,2
10,20,30,31,10,20,0,2,3,10,0,1,1
10,20,30,31,10,20,0,2,4,4,0,2,2
10,20,30,31,10,20,0,2,5,5,0,2,2
10,20,30,31,10,20,0,2,6,6,0,2,2
10,20,30,31,10,20,0,2,7,7,0,2,2
10,20,30,31,10,20,0,2,8,8,0,2,2
10,20,30,31,10,20,0,2,9,9,0,2,2
10,20,30,31,10,20,0,2,10,9,1,2,2
10,20,30,31,10,20,0,2,11,8,1,2,2
10,20,30,31,10,20,0,2,12,7,1,2,2
10,20,30,31,10,20,0,2,13,6,1,2,1
10,20,30,31,10,20,0,2,14,5,1,2,2
10,20,30,31,10,20,0,2,15,4,1,2,2
10,20,30,31,10,20,0,2,16,10,0,1,2
10,20,30,31,10,20,0,2,17,10,0,1,2
10,20,30,31,10,20,0,2,18,10,0,1,2
10,21,31,32,10,10,0,2,1,8,1,2,1
10,21,31,32,10,10,0,2,2,7,1,2,2
10,21,31,32,10,10,0,2,3,6,1,2,1
10,21,31,32,10,10,0,2,4,4,0,2,2
10,21,31,32,10,10,0,2,5,4,1,2,1
10,21,31,32,10,10,0,2,6,3,1,2,1
10,21,31,32,10,10,0,2,7,7,0,2,2
10,21,31,32,10,10,0,2,8,8,0,2,2
10,21,31,32,10,21,0,2,1,10,0,1,1
10,21,31,32,10,21,0,2,2,10,0,1,1
10,21,31,32,10,21,0,2,3,10,0,1,1
10,21,31,32,10,21,0,2,4,4,0,2,2
10,21,31,32,10,21,0,2,5,5,0,2,2
10,21,31,32,10,21,0,2,6,6,0,2,2
10,21,31,32,10,21,0,2,7,7,0,2,2
10,21,31,32,10,21,0,2,8,8,0,2,2
10,21,31,32,10,21,0,2,9,9,0,2,2
10,21,31,32,10,21,0,2,10,10,0,1,2
10,21,31,32,10,21,0,2,11,9,1,2,1
10,21,31,32,10,21,0,2,12,8,1,2,2
10,21,31,32,10,21,0,2,13,7,1,2,1
10,21,31,32,10,21,0,2,14,6,1,2,1
10,21,31,32,10,21,0,2,15,5,1,2,1
10,21,31,32,10,21,0,2,16,4,1,2,1
10,21,31,32,10,21,0,2,17,3,1,2,1
10,21,31,32,10,21,0,2,18,10,0,1,2
10,21,31,32,10,21,0,2,19,10,0,1,2
10,22,32,33,10,10,0,2,1,8,1,2,1
10,22,32,33,10,10,0,2,2,7,1,2,2
10,22,32,33,10,10,0,2,3,6,1,2,1
10,22,32,33,10,10,0,2,4,4,0,2,2
10,22,32,33,10,10,0,2,5,4,1,2,2
10,22,32,33,10,10,0,2,6,3,1,2,1
10,22,32,33,10,10,0,2,7,7,0,2,2
10,22,32,33,10,10,0,2,8,8,0,2,2
10,22,32,33,10,22,0,2,1,10,0,1,1
10,22,32,33,10,22,0,2,2,10,0,1,2
10,22,32,33,10,22,0,2,3,10,0,1,1
10,22,32,33,10,22,0,2,4,4,0,2,2
10,22,32,33,10,22,0,2,5,5,0,2,2
10,22,32,33,10,22,0,2,6,6,0,2,2
10,22,32,33,10,22,0,2,7,7,0,2,2
10,22,32,33,10,22,0,2,8,8,0,2,2
10,22,32,33,10,22,0,2,9,9,0,2,2
10,22,32,33,10,22,0,2,10,10,0,1,2
10,22,32,33,10,22,0,2,11,10,0,1,2
10,22,32,33,10,22,0,2,12,9,1,2,2
10,22,32,33,10,22,0,2,13,8,1,2,2
10,22,32,33,10,22,0,2,14,7,1,2,2
10,22,32,33,10,22,0,2,15,6,1,2,2
10,22,32,33,10,22,0,2,16,5,1,2,2
10,22,32,33,10,22,0,2,17,4,1,2,2
10,22,32,33,10,22,0,2,18,10,0,1,2
10,22,32,33,10,22,0,2,19,10,0,1,2
10,22,32,33,10,22,0,2,20,10,0,1,2
10,23,33,34,10,10,0,2,1,8,1,2,1
10,23,33,34,10,10,0,2,2,7,1,2,2
10,23,33,34,10,10,0,2,3,3,0,2,1
10,23,33,34,10,10,0,2,4,4,0,2,2
10,23,33,34,10,10,0,2,5,4,1,2,1
10,23,33,34,10,10,0,2,6,3,1,2,1
10,23,33,34,10,10,0,2,7,7,0,2,2
10,23,33,34,10,10,0,2,8,8,0,2,1
10,23,33,34,10,23,0,2,1,10,0,1,1
10,23,33,34,10,23,0,2,2,10,0,1,1
10,23,33,34,10,23,0,2,3,3,0,2,1
10,23,33,34,10,23,0,2,4,4,0,2,2
10,23,33,34,10,23,0,2,5,5,0,2,1
10,23,33,34,10,23,0,2,6,6,0,2,1
10,23,33,34,10,23,0,2,7,7,0,2,2
10,23,33,34,10,23,0,2,8,8,0,2,1
10,23,33,34,10,23,0,2,9,9,0,2,2
10,23,33,34,10,23,0,2,10,10,0,1,2
10,23,33,34,10,23,0,2,11,10,0,1,2
10,23,33,34,10,23,0,2,12,10,0,1,1
10,23,33,34,10,23,0,2,13,9,1,2,2
10,23,33,34,10,23,0,2,14,8,1,2,1
10,23,33,34,10,23,0,2,15,7,1,2,1
10,23,33,34,10,23,0,2,16,6,1,2,2
10,23,33,34,10,23,0,2,17,5,1,2,1
10,23,33,34,10,23,0,2,18,4,1,2,1
10,23,33,34,10,23,0,2,19,3,1,2,1
10,23,33,34,10,23,0,2,20,10,0,1,2
10,23,33,34,10,23,0,2,21,10,0,1,2
10,24,34,35,10,10,0,2,1,8,1,2,1
10,24,34,35,10,10,0,2,2,7,1,2,2
10,24,34,35,10,10,0,2,3,6,1,2,1
10,24,34,35,10,10,0,2,4,4,0,2,2
10,24,34,35,10,10,0,2,5,4,1,2,2
10,24,34,35,10,10,0,2,6,3,1,2,1
10,24,34,35,10,10,0,2,7,7,0,2,2
10,24,34,35,10,10,0,2,8,8,0,2,2
10,24,34,35,10,24,0,2,1,10,0,1,1
10,24,34,35,10,24,0,2,2,10,0,1,2
10,24,34,35,10,24,0,2,3,10,0,1,1
10,24,34,35,10,24,0,2,4,4,0,2,2
10,24,34,35,10,24,0,2,5,5,0,2,2
10,24,34,35,10,24,0,2,6,6,0,2,2
10,24,34,35,10,24,0,2,7,7,0,2,2
10,24,34,35,10,24,0,2,8,8,0,2,2
10,24,34,35,10,24,0,2,9,9,0,2,2
10,24,34,35,10,24,0,2,10,10,0,1,2
10,24,34,35,10,24,0,2,11,10,0,1,2
10,24,34,35,10,24,0,2,12,10,0,1,2
10,24,34,35,10,24,0,2,13,10,0,1,2
10,24,34,35,10,24,0,2,14,9,1,2,2
10,24,34,35,10,24,0,2,15,8,1,2,2
10,24,34,35,10,24,0,2,16,7,1,2,2
10,24,34,35,10,24,0,2,17,6,1,2,2
10,24,34,35,10,24,0,2,18,5,1,2,2
10,24,34,35,10,24,0,2,19,4,1,2,2
10,24,34,35,10,24,0,2,20,10,0,1,2
10,24,34,35,10,24,0,2,21,10,0,1,2
10,24,34,35,10,24,0,2,22,10,0,1,2
10,25,35,36,10,10,0,2,1,8,1,2,1
10,25,35,36,10,10,0,2,2,7,1,2,2
10,25,35,36,10,10,0,2,3,6,1,2,1
10,25,35,36,10,10,0,2,4,4,0,2,2
10,25,35,36,10,10,0,2,5,4,1,2,1
10,25,35,36,10,10,0,2,6,3,1,2,1
10,25,35,36,10,10,0,2,7,7,0,2,2
10,25,35,36,10,10,0,2,8,8,0,2,2
10,25,35,36,10,25,0,2,1,10,0,1,1
10,25,35,36,10,25,0,2,2,10,0,1,1
10,25,35,36,10,25,0,2,3,3,0,2,1
10,25,35,36,10,25,0,2,4,4,0,2,1
10,25,35,36,10,25,0,2,5,5,0,2,2
10,25,35,36,10,25,0,2,6,6,0,2,1
10,25,35,36,10,25,0,2,7,7,0,2,1
10,25,35,36,10,25,0,2,8,8,0,2,2
10,25,35,36,10,25,0,2,9,9,0,2,1
10,25,35,36,10,25,0,2,10,10,0,1,2
10,25,35,36,10,25,0,2,11,10,0,1,2
10,25,35,36,10,25,0,2,12,10,0,1,1
10,25,35,36,10,25,0,2,13,10,0,1,2
10,25,35,36,10,25,0,2,14,10,0,1,2
10,25,35,36,10,25,0,2,15,9,1,2,1
10,25,35,36,10,25,0,2,16,8,1,2,1
10,25,35,36,10,25,0,2,17,7,1,2,1
10,25,35,36,10,25,0,2,18,6,1,2,1
10,25,35,36,10,25,0,2,19,5,1,2,1
10,25,35,36,10,25,0,2,20,4,1,2,1
10,25,35,36,10,25,0,2,21,3,1,2,1
10,25,35,36,10,25,0,2,22,10,0,1,1
10,25,35,36,10,25,0,2,23,10,0,1,2
10,26,36,37,10,10,0,2,1,8,1,2,1
10,26,36,37,10,10,0,2,2,7,1,2,1
10,26,36,37,10,10,0,2,3,6,1,2,1
10,26,36,37,10,10,0,2,4,4,0,2,2
10,26,36,37,10,10,0,2,5,4,1,2,2
10,26,36,37,10,10,0,2,6,3,1,2,1
10,26,36,37,10,10,0,2,7,7,0,2,2
10,26,36,37,10,10,0,2,8,8,0,2,2
10,26,36,37,10,26,0,2,1,10,0,1,1
10,26,36,37,10,26,0,2,2,10,0,1,2
10,26,36,37,10,26,0,2,3,10,0,1,1
10,26,36,37,10,26,0,2,4,4,0,2,2
10,26,36,37,10,26,0,2,5,5,0,2,2
10,26,36,37,10,26,0,2,6,6,0,2,2
10,26,36,37,10,26,0,2,7,7,0,2,2
10,26,36,37,10,26,0,2,8,8,0,2,2
10,26,36,37,10,26,0,2,9,9,0,2,2
10,26,36,37,10,26,0,2,10,10,0,1,2
10,26,36,37,10,26,0,2,11,10,0,1,2
10,26,36,37,10,26,0,2,12,10,0,1,2
10,26,36,37,10,26,0,2,13,10,0,1,2
10,26,36,37,10,26,0,2,14,10,0,1,2
10,26,36,37,10,26,0,2,15,10,0,1,2
10,26,36,37,10,26,0,2,16,9,1,2,2
10,26,36,37,10,26,0,2,17,8,1,2,2
10,26,36,37,10,26,0,2,18,7,1,2,2
10,26,36,37,10,26,0,2,19,6,1,2,2
10,26,36,37,10,26,0,2,20,5,1,2,2
10,26,36,37,10,26,0,2,21,4,1,2,2
10,26,36,37,10,26,0,2,22,10,0,1,2
10,26,36,37,10,26,0,2,23,10,0,1,2
10,26,36,37,10,26,0,2,24,10,0,1,2
10,27,37,38,10,10,0,2,1,8,1,2,1
10,27,37,38,10,10,0,2,2,7,1,2,2
10,27,37,38,10,10,0,2,3,6,1,2,1
10,27,37,38,10,10,0,2,4,4,0,2,2
10,27,37,38,10,10,0,2,5,4,1,2,1
10,27,37,38,10,10,0,2,6,3,1,2,1
10,27,37,38,10,10,0,2,7,7,0,2,2
10,27,37,38,10,10,0,2,8,8,0,2,2
10,27,37,38,10,27,0,2,1,10,0,1,1
10,27,37,38,10,27,0,2,2,10,0,1,1
10,27,37,38,10,27,0,2,3,10,0,1,1
10,27,37,38,10,27,0,2,4,4,0,2,2
10,27,37,38,10,27,0,2,5,5,0,2,2
10,27,37,38,10,27,0,2,6,6,0,2,2
10,27,37,38,10,27,0,2,7,7,0,2,2
10,27,37,38,10,27,0,2,8,8,0,2,2
10,27,37,38,10,27,0,2,9,9,0,2,2
10,27,37,38,10,27,0,2,10,10,0,1,2
10,27,37,38,10,27,0,2,11,10,0,1,2
10,27,37,38,10,27,0,2,12,10,0,1,2
10,27,37,38,10,27,0,2,13,10,0,1,2
10,27,37,38,10,27,0,2,14,10,0,1,1
10,27,37,38,10,27,0,2,15,10,0,1,2
10,27,37,38,10,27,0,2,16,10,0,1,2
10,27,37,38,10,27,0,2,17,9,1,2,1
10,27,37,38,10,27,0,2,18,8,1,2,1
10,27,37,38,10,27,0,2,19,7,1,2,1
10,27,37,38,10,27,0,2,20,6,1,2,1
10,27,37,38,10,27,0,2,21,5,1,2,1
10,27,37,38,10,27,0,2,22,4,1,2,1
10,27,37,38,10,27,0,2,23,3,1,2,1
10,27,37,38,10,27,0,2,24,10,0,1,2
10,27,37,38,10,27,0,2,25,10,0,1,1
10,28,38,39,10,10,0,2,1,8,1,2,1
10,28,38,39,10,10,0,2,2,7,1,2,2
10,28,38,39,10,10,0,2,3,6,1,2,1
10,28,38,39,10,10,0,2,4,4,0,2,2
10,28,38,39,10,10,0,2,5,4,1,2,2
10,28,38,39,10,10,0,2,6,3,1,2,1
10,28,38,39,10,10,0,2,7,7,0,2,2
10,28,38,39,10,10,0,2,8,8,0,2,2
10,28,38,39,10,28,0,2,1,10,0,1,1
10,28,38,39,10,28,0,2,2,10,0,1,2
10,28,38,39,10,28,0,2,3,10,0,1,1
10,28,38,39,10,28,0,2,4,4,0,2,2
10,28,38,39,10,28,0,2,5,5,0,2,2
10,28,38,39,10,28,0,2,6,6,0,2,2
10,28,38,39,10,28,0,2,7,7,0,2,2
10,28,38,39,10,28,0,2,8,8,0,2,2
10,28,38,39,10,28,0,2,9,9,0,2,2
10,28,38,39,10,28,0,2,10,10,0,1,2
10,28,38,39,10,28,0,2,11,10,0,1,2
10,28,38,39,10,28,0,2,12,10,0,1,2
10,28,38,39,10,28,0,2,13,10,0,1,2
10,28,38,39,10,28,0,2,14,10,0,1,2
10,28,38,39,10,28,0,2,15,10,0,1,2
10,28,38,39,10,28,0,2,16,10,0,1,2
10,28,38,39,10,28,0,2,17,10,0,1,2
10,28,38,39,10,28,0,2,18,9,1,2,2
10,28,38,39,10,28,0,2,19,8,1,2,2
10,28,38,39,10,28,0,2,20,7,1,2,2
10,28,38,39,10,28,0,2,21,6,1,2,2
10,28,38,39,10,28,0,2,22,5,1,2,2
10,28,38,39,10,28,0,2,23,4,1,2,2
10,28,38,39,10,28,0,2,24,10,0,1,2
10,28,38,39,10,28,0,2,25,10,0,1,2
10,28,38,39,10,28,0,2,26,10,0,1,2
10,29,39,40,10,10,0,2,1,8,1,2,1
10,29,39,40,10,10,0,2,2,7,1,2,2
10,29,39,40,10,10,0,2,3,3,0,2,1
10,29,39,40,10,10,0,2,4,4,0,2,2
10,29,39,40,10,10,0,2,5,4,1,2,1
10,29,39,40,10,10,0,2,6,3,1,2,1
10,29,39,40,10,10,0,2,7,7,0,2,2
10,29,39,40,10,10,0,2,8,8,0,2,1
10,29,39,40,10,29,0,2,1,10,0,1,1
10,29,39,40,10,29,0,2,2,10,0,1,1
10,29,39,40,10,29,0,2,3,3,0,2,1
10,29,39,40,10,29,0,2,4,4,0,2,2
10,29,39,40,10,29,0,2,5,5,0,2,1
10,29,39,40,10,29,0,2,6,6,0,2,1
10,29,39,40,10,29,0,2,7,7,0,2,2
10,29,39,40,10,29,0,2,8,8,0,2,1
10,29,39,40,10,29,0,2,9,9,0,2,1
10,29,39,40,10,29,0,2,10,10,0,1,2
10,29,39,40,10,29,0,2,11,10,0,1,2
10,29,39,40,10,29,0,2,12,10,0,1,1
10,29,39,40,10,29,0,2,13,10,0,1,2
10,29,39,40,10,29,0,2,14,10,0,1,1
10,29,39,40,10,29,0,2,15,10,0,1,2
10,29,39,40,10,29,0,2,16,10,0,1,2
10,29,39,40,10,29,0,2,17,10,0,1,1
10,29,39,40,10,29,0,2,18,10,0,1,2
10,29,39,40,10,29,0,2,19,9,1,2,1
10,29,39,40,10,29,0,2,20,8,1,2,1
10,29,39,40,10,29,0,2,21,7,1,2,1
10,29,39,40,10,29,0,2,22,6,1,2,1
10,29,39,40,10,29,0,2,23,5,1,2,1
10,29,39,40,10,29,0,2,24,4,1,2,1
10,29,39,40,10,29,0,2,25,3,1,2,1
10,29,39,40,10,29,0,2,26,10,0,1,2
10,29,39,40,10,29,0,2,27,10,0,1,1
10,30,40,41,10,10,0,2,1,8,1,2,1
10,30,40,41,10,10,0,2,2,7,1,2,2
10,30,40,41,10,10,0,2,3,6,1,2,1
10,30,40,41,10,10,0,2,4,4,0,2,2
10,30,40,41,10,10,0,2,5,4,1,2,2
10,30,40,41,10,10,0,2,6,3,1,2,1
10,30,40,41,10,10,0,2,7,7,0,2,2
10,30,40,41,10,10,0,2,8,8,0,2,2
10,30,40,41,10,30,0,2,1,10,0,1,1
10,30,40,41,10,30,0,2,2,10,0,1,2
10,30,40,41,10,30,0,2,3,10,0,1,1
10,30,40,41,10,30,0,2,4,4,0,2,2
10,30,40,41,10,30,0,2,5,5,0,2,2
10,30,40,41,10,30,0,2,6,6,0,2,2
10,30,40,41,10,30,0,2,7,7,0,2,2
10,30,40,41,10,30,0,2,8,8,0,2,2
10,30,40,41,10,30,0,2,9,9,0,2,2
10,30,40,41,10,30,0,2,10,10,0,1,2
10,30,40,41,10,30,0,2,11,10,0,1,2
10,30,40,41,10,30,0,2,12,10,0,1,2
10,30,40,41,10,30,0,2,13,10,0,1,2
10,30,40,41,10,30,0,2,14,10,0,1,2
10,30,40,41,10,30,0,2,15,10,0,1,2
10,30,40,41,10,30,0,2,16,10,0,1,2
10,30,40,41,10,30,0,2,17,10,0,1,2
10,30,40,41,10,30,0,2,18,10,0,1,2
10,30,40,41,10,30,0,2,19,10,0,1,2
10,30,40,41,10,30,0,2,20,9,1,2,2
10,30,40,41,10,30,0,2,21,8,1,2,2
10,30,40,41,10,30,0,2,22,7,1,2,2
10,30,40,41,10,30,0,2,23,6,1,2,2
10,30,40,41,10,30,0,2,24,5,1,2,2
10,30,40,41,10,30,0,2,25,4,1,2,2
10,30,40,41,10,30,0,2,26,10,0,1,2
10,30,40,41,10,30,0,2,27,10,0,1,2
10,30,40,41,10,30,0,2,28,10,0,1,2
10,31,41,42,10,10,0,2,1,8,1,2,1
10,31,41,42,10,10,0,2,2,7,1,2,2
10,31,41,42,10,10,0,2,3,6,1,2,1
10,31,41,42,10,10,0,2,4,4,0,2,2
10,31,41,42,10,10,0,2,5,4,1,2,1
10,31,41,42,10,10,0,2,6,3,1,2,1
10,31,41,42,10,10,0,2,7,7,0,2,2
10,31,41,42,10,10,0,2,8,8,0,2,2
10,31,41,42,10,31,0,2,1,10,0,1,1
10,31,41,42,10,31,0,2,2,10,0,1,1
10,31,41,42,10,31,0,2,3,3,0,2,1
10,31,41,42,10,31,0,2,4,4,0,2,1
10,31,41,42,10,31,0,2,5,5,0,2,2
10,31,41,42,10,31,0,2,6,6,0,2,1
10,31,41,42,10,31,0,2,7,7,0,2,1
10,31,41,42,10,31,0,2,8,8,0,2,2
10,31,41,42,10,31,0,2,9,9,0,2,1
10,31,41,42,10,31,0,2,10,10,0,1,2
10,31,41,42,10,31,0,2,11,10,0,1,2
10,31,41,42,10,31,0,2,12,10,0,1,1
10,31,41,42,10,31,0,2,13,10,0,1,2
10,31,41,42,10,31,0,2,14,10,0,1,2
10,31,41,42,10,31,0,2,15,10,0,1,2
10,31,41,42,10,31,0,2,16,10,0,1,1
10,31,41,42,10,31,0,2,17,10,0,1,2
10,31,41,42,10,31,0,2,18,10,0,1,2
10,31,41,42,10,31,0,2,19,10,0,1,1
10,31,41,42,10,31,0,2,20,10,0,1,2
10,31,41,42,10,31,0,2,21,9,1,2,1
10,31,41,42,10,31,0,2,22,8,1,2,1
10,31,41,42,10,31,0,2,23,7,1,2,1
10,31,41,42,10,31,0,2,24,6,1,2,1
10,31,41,42,10,31,0,2,25,5,1,2,1
10,31,41,42,10,31,0,2,26,4,1,2,1
10,31,41,42,10,31,0,2,27,3,1,2,1
10,31,41,42,10,31,0,2,28,10,0,1,1
10,31,41,42,10,31,0,2,29,10,0,1,2
10,32,42,43,10,10,0,2,1,8,1,2,1
10,32,42,43,10,10,0,2,2,7,1,2,1
10,32,42,43,10,10,0,2,3,6,1,2,1
10,32,42,43,10,10,0,2,4,4,0,2,2
10,32,42,43,10,10,0,2,5,4,1,2,2
10,32,42,43,10,10,0,2,6,3,1,2,1
10,32,42,43,10,10,0,2,7,7,0,2,2
10,32,42,43,10,10,0,2,8,8,0,2,2
10,32,42,43,10,32,0,2,1,10,0,1,1
10,32,42,43,10,32,0,2,2,10,0,1,2
10,32,42,43,10,32,0,2,3,10,0,1,1
10,32,42,43,10,32,0,2,4,4,0,2,2
10,32,42,43,10,32,0,2,5,5,0,2,2
10,32,42,43,10,32,0,2,6,6,0,2,2
10,32,42,43,10,32,0,2,7,7,0,2,2
10,32,42,43,10,32,0,2,8,8,0,2,2
10,32,42,43,10,32,0,2,9,9,0,2,2
10,32,42,43,10,32,0,2,10,10,0,1,2
10,32,42,43,10,32,0,2,11,10,0,1,2
10,32,42,43,10,32,0,2,12,10,0,1,2
10,32,42,43,10,32,0,2,13,10,0,1,2
10,32,42,43,10,32,0,2,14,10,0,1,2
10,32,42,43,10,32,0,2,15,10,0,1,2
10,32,42,43,10,32,0,2,16,10,0,1,2
10,32,42,43,10,32,0,2,17,10,0,1,2
10,32,42,43,10,32,0,2,18,10,0,1,2
10,32,42,43,10,32,0,2,19,10,0,1,2
10,32,42,43,10,32,0,2,20,10,0,1,2
10,32,42,43,10,32,0,2,21,10,0,1,2
10,32,42,43,10,32,0,2,22,9,1,2,2
10,32,42,43,10,32,0,2,23,8,1,2,2
10,32,42,43,10,32,0,2,24,7,1,2,2
10,32,42,43,10,32,0,2,25,6,1,2,2
10,32,42,43,10,32,0,2,26,5,1,2,2
10,32,42,43,10,32,0,2,27,4,1,2,2
